product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
6bac381488034edfa2a43705f3e9dd6a,automotivo,45,493,1,400,30,10,20
3061ea0592ecce3a2d477f638b1cd282,cool_stuff,49,2624,1,300,16,11,16
9cf46f1d4af935182cc2fa4690a77a00,relogios_presentes,41,733,3,200,16,13,13
bc3c6d2a621414f2e1df7a8a32a2828e,sinalizacao_e_seguranca,50,408,3,18700,36,105,36
e23ad0cd69c2d088fce8285de421f61d,pet_shop,45,514,1,500,16,15,15
5b3905d05840ce0b216434db7e7c638e,beleza_saude,35,331,1,2000,30,40,20
00e928700d549c4173b1bf631ca30abf,esporte_lazer,51,294,2,300,20,3,15
bf7caf1a1caf9c42b0aac2e68e019945,moveis_decoracao,61,314,1,900,40,5,30
513721dadfd93bcbce9da4d3bd67c06d,casa_construcao,63,376,4,700,26,9,24
ffeb228c521d5464d1f71444da96c446,telefonia,46,394,4,200,19,3,11
046cf43a5b63303b3c3c4ba076d1d732,beleza_saude,48,1648,2,350,24,5,21
7bf085cb634a5038e227ea40490c3beb,cool_stuff,56,694,7,8200,58,17,48
e84bf31698e5842d605c5aa9cfc8b02a,utilidades_domesticas,33,211,1,1150,25,25,16
2037fcc268b127d15234b91f823f734a,fashion_bolsas_e_acessorios,51,731,1,200,20,2,16
d41a53937c9fddcd3aafd96be7d4f345,cama_mesa_banho,60,554,2,567,53,4,40
d76aac04bb7fcc7a54f1215251724b27,esporte_lazer,52,185,1,150,16,2,11
418d480693f2f01e9cf4568db0346d28,cool_stuff,48,330,1,1950,33,44,19
01ea47d0dff23faa8d07ba3f353d2af0,automotivo,39,179,1,300,16,2,11
202d7062d09aa564dfd5aaa1aac775b6,moveis_decoracao,50,1538,2,1600,54,8,11
07a446d7cf0e22333d2032294c408cca,papelaria,58,895,1,11650,45,25,45
216ac797639b7734f0b125861ea845ae,papelaria,57,303,1,250,16,6,11
53a19e181057f10a84c7b2cb539c722a,cool_stuff,53,445,2,900,30,45,15
1277ea8bc2cac6f6e5738a15f8d90e8a,esporte_lazer,46,734,1,1150,21,18,15
37167b49712cb4ce822d51958a4ec0c3,beleza_saude,48,1859,1,3300,30,10,17
337f10f83d8ba37edab89b7a0e9f32b0,beleza_saude,41,3388,1,150,17,5,16
37afa38a724c6ab9b04b797901d821c7,moveis_decoracao,9,283,1,10400,40,42,40
a861d5c0df81a446e7e60ddb33ec0659,automotivo,57,1970,4,1550,27,24,27
d73c1e3e6e7bd1420e5904af7a7af651,UNKNOWN,0,0,0,200,20,2,16
9b169f20f1b0ad0cd0d53d6d5f12e20f,moveis_decoracao,63,338,2,250,16,5,11
f2c1df0fc307ec60e3321c708c1dcac3,cama_mesa_banho,42,431,1,850,50,6,40
834c93d10b7198a51cb3420a91d0146f,moveis_decoracao,36,1087,1,300,38,15,30
baddee1245c9736a49167f66e0912b0d,pet_shop,47,2017,2,200,16,2,11
990ddab43ee46a1a76436796f92470d4,informatica_acessorios,42,226,1,573,35,13,11
e7248872169a7ab67e20c182aaf17976,instrumentos_musicais,60,327,1,5000,103,9,35
096b00d9037146606b19d614cd67ab65,beleza_saude,56,406,4,100,16,5,11
5fedaa257cce9d3db6da91f9cfd815c1,bebes,60,551,1,342,25,12,21
d983df6d3977955580e8585217b9ee42,automotivo,42,972,2,140,16,13,13
1d7db62a21ffb4f220d3e8a05fa77e02,fashion_bolsas_e_acessorios,22,328,3,100,16,13,11
6800d91175b6abde04b1d70ff2474746,perfumaria,41,870,5,225,21,12,18
6e3186505d9f4c946921bd51a5b79742,informatica_acessorios,43,230,1,580,32,13,17
f0453e2cbc3480959c34ab663b44c777,malas_acessorios,50,297,2,250,20,3,20
eaaedcf6f1fee559b27b286e16afdf88,informatica_acessorios,43,1300,4,400,16,7,11
e335de70c68d7f9f46689babcec7f1d5,telefonia,60,624,2,100,17,4,12
6186a25dd2b885087bbf0863e5245d46,perfumaria,30,253,1,900,35,5,27
152fb81ee80836f3a26b06fa79a6749d,automotivo,54,214,3,350,20,20,20
310806337e8a62be35203aa25d302b08,bebes,53,2411,2,30000,55,67,46
f7d2c621aa931cf19b039d6089c106ad,papelaria,33,640,4,100,16,6,11
46ed0917b696c5c8c934e368da2fec36,cama_mesa_banho,60,680,1,1225,22,17,19
e12f98550d5a1a612066b387f97c1970,beleza_saude,59,1860,3,275,23,11,13
b88182b83c726595532324fd84ac7db4,automotivo,60,324,1,100,16,3,11
4f094d03e0acd9b1259fc846321e85b7,relogios_presentes,45,589,5,900,48,16,25
2a71535169f1f7a56b266e6877bb8cf9,telefonia,22,285,3,100,19,3,11
372a2c75b4d5f160e199dee0f342d11b,beleza_saude,43,718,1,350,16,8,11
092be1e8336fc404c57bd5970d056886,alimentos,53,869,1,750,16,12,15
e5eaae7d68dab0ac80b3a5bb888f33f0,fashion_calcados,34,240,12,200,29,7,16
a9f480bfc49f0b85e8394e1cdf685b4e,brinquedos,33,69,4,5700,39,30,29
72018b95e99f49156551362f086b62a7,cama_mesa_banho,58,416,1,1500,40,5,30
be531a288d95e2b9ad1b314c7366fe81,esporte_lazer,41,478,1,300,18,15,13
f82d1ebd3649e6b83c2d0f611cb5c540,cama_mesa_banho,60,162,1,4625,40,15,23
1d458c9ff924e108688571cd8536579d,informatica_acessorios,60,599,1,150,16,10,11
03d817e5e392e78674ed0bd8195f9159,informatica_acessorios,56,590,1,1350,23,9,23
80d7f196d2d484ced59663c82b434174,relogios_presentes,57,1889,2,850,33,17,12
077319a417872fe55c94c3883610b874,esporte_lazer,47,979,2,6600,90,20,25
2fcd5f747ee88ffce15493b3cf70d8d2,fashion_underwear_e_moda_praia,63,3140,11,600,16,5,11
da721f960c721a863e6bd3ccf8ebb4de,informatica_acessorios,33,70,1,180,60,11,11
2b6d377fa9397de28c3d3e1684bb2c4d,automotivo,36,534,3,20450,61,61,37
b988dcec4901f325d06b162e02b3c5d6,utilidades_domesticas,29,637,4,500,16,12,12
fc8895b553fa05e3c996f020da54ef8a,automotivo,60,526,1,526,21,15,13
34cfd42ee58203ab02adb27ae12fc8e4,automotivo,44,1745,1,3900,28,16,27
edea00c530707ee2088b9f7178629f52,cool_stuff,58,416,4,400,20,22,18
deafa3faa1b80a845f4fbfb3ffa5d0b8,papelaria,58,503,1,5900,35,35,26
e4bb850bf967ec64439ebb3c73b5b6f2,beleza_saude,40,529,1,1613,21,18,21
7c6ff274f0411bde88f5df8db5f64693,informatica_acessorios,59,808,5,340,17,13,13
2a5fa7b501557e971bf63ec336f67fa2,cama_mesa_banho,57,293,1,5900,50,10,30
71fded7382fbf17d5b2f1c5814b6be2b,eletronicos,27,432,2,75,18,13,16
5e5d267a41f3d8bb608c2f0bd4b4972f,relogios_presentes,57,536,1,357,17,12,16
76da62260c1793eadb05355edc9fd6ee,esporte_lazer,42,1599,1,3800,34,22,22
c23ce1a424314067b298aeca014aa15c,automotivo,56,788,4,200,20,6,13
8fdce6f1db3b75b035989f673164487e,cama_mesa_banho,54,524,1,900,16,16,16
8abbebcdff5d78ce6bcafa077e5347ed,informatica_acessorios,49,3125,1,13400,50,51,33
c5e40a9da6e1df4edf4c4e95d7c4bf0c,beleza_saude,56,2908,2,250,26,26,11
2905bcccc19e845ff57663618d52febe,beleza_saude,53,841,4,1900,28,5,16
8751413c85ce4cea7d99f15ee76d76c7,cama_mesa_banho,57,179,1,1250,45,10,15
c148ea72eba1b3bb6f9f5050183d533d,ferramentas_jardim,58,1245,5,5950,35,26,24
1ed581dc2a08b818ca4a5a45f563e06b,utilidades_domesticas,50,489,1,300,25,2,17
26587700f0a79fcaa3cd891f837e284e,UNKNOWN,0,0,0,500,27,12,16
d7cdcdb31629bb225ebedc727c780d9f,climatizacao,57,2638,6,23300,45,30,36
93da3479685193b3ccc6f071b91408d2,malas_acessorios,44,215,1,650,46,10,33
dd8e3ce8409dea51c566f227a4fc34ba,papelaria,46,395,2,200,19,5,13
70c325280f670aee445babb3400cf804,moveis_decoracao,51,535,1,250,35,5,25
5c6c4fa2f1b889828de998df18214af7,informatica_acessorios,52,791,2,510,18,17,13
e7af40def3d91115bb8006a1c7525ea0,moveis_decoracao,58,282,1,1300,45,14,35
44a064a339782c3cdd7e457b169ef0b0,informatica_acessorios,60,254,1,875,33,15,15
067f55bc1dd1107c9be607b643d433b3,automotivo,27,490,1,550,20,10,15
421730bc1e40e869255cc20542bd2444,esporte_lazer,33,150,1,300,16,25,11
23845f8d570efe1e44d1ed2f533ab4ee,telefonia,60,296,3,267,17,5,13
e6a1ff3552ba3305c1cf0a4dde50347f,automotivo,58,703,6,5250,47,19,23
66ba269ae7ed286b181ebfb76d1d989e,relogios_presentes,36,229,4,400,16,16,11
6d3ed96ab50e4f44b2d3ce250d05e46b,automotivo,58,864,1,500,20,15,15
cff8174d451ee47afde02105d11b1758,esporte_lazer,39,317,1,410,38,38,38
c57b94c82ebde2f6789cc52101988d19,moveis_decoracao,59,196,7,2100,36,11,26
5bbcc3770981c2f5ca7228bd8c2ff2ae,beleza_saude,37,2638,1,900,16,19,15
7237404d77298a92c6f0af9184bdbafd,utilidades_domesticas,56,422,1,5150,30,30,30
47b49b876c60eafde72f0e1c602f386d,instrumentos_musicais,37,256,1,350,16,16,16
b58353f3c743b266e48dabef728bc0d0,informatica_acessorios,42,443,5,400,30,16,16
601a360bd2a916ecef0e88de72a6531a,cool_stuff,33,897,1,1600,42,25,15
a14f93c69d3e0d7482819dd023a1d2cd,informatica_acessorios,57,100,2,350,32,5,16
652b078a8a6450ae6bf0823f150c7ede,esporte_lazer,24,178,1,3000,90,11,16
13b327c2193f552f00ec5b1e442f52b2,beleza_saude,18,1736,1,2500,20,27,18
9d489ab920498d03a7eb2c70866e5982,dvds_blu_ray,34,785,1,200,20,2,14
9b8bc17a236d09185c2101d0a02f8487,cool_stuff,63,1406,6,1250,31,16,23
256a9c364b75753b97bee410c9491ad8,utilidades_domesticas,59,649,1,25250,68,66,66
b65b2a89b987d90577d40783232a49c2,automotivo,57,305,6,100,30,5,20
696d4f2eb9788764b5872ee5a07a249d,fashion_bolsas_e_acessorios,50,731,1,350,20,2,16
89ef1e2b72322b4831f2730966b61a30,perfumaria,43,199,2,200,20,9,17
3a75dd0d3e10eb5b122f48730482547c,livros_interesse_geral,49,1147,1,350,30,4,17
6b4b43f30f71d5d25a64145919f7f515,brinquedos,41,1100,4,19700,105,48,18
a4f6f1f22e3d5cae41187879ded62616,cama_mesa_banho,46,352,2,500,50,11,11
bc25318016b9db33106a908368443713,moveis_cozinha_area_de_servico_jantar_e_jardim,38,598,1,16600,27,46,27
6000cda32a1e7f6919ae1fcdf1d6259a,eletronicos,43,203,1,150,22,6,16
df306b9d83f3a792369ff3360475936a,esporte_lazer,59,1259,7,22800,65,35,60
965ed8ce606fae58ee076e77023d9a0b,relogios_presentes,54,780,2,300,20,11,16
11fe97e9c97411c66289ebbf9ddbd789,ferramentas_jardim,60,486,4,1100,22,21,16
bbaa976a69c3a1594ebc1fc560f62978,perfumaria,46,489,1,728,23,15,16
10dbe0fbaa2c505123c17fdc34a63c56,UNKNOWN,0,0,0,800,30,10,23
a878ce3514b37e8bfeac8f881438b775,cama_mesa_banho,58,678,1,1250,22,17,19
be8c497ccf955e3f8817bbd38626ac29,alimentos_bebidas,53,314,1,300,24,8,23
79fc4c7da6812091c88d89e02e02887c,moveis_sala,56,267,1,3550,62,27,17
b4fc7e84dcaf2fcf3edb234e30362929,esporte_lazer,55,3876,1,1300,22,27,22
090481b27cff4d143f62be584cba5ed1,cama_mesa_banho,46,434,1,600,34,17,28
19288b027391bb4c6280b7ef7d129438,cama_mesa_banho,50,379,3,1900,50,22,36
fcf39794919367e915d2656291f99564,informatica_acessorios,57,150,1,100,40,2,24
b19802c584b8a6d131cf6e31628f7f84,beleza_saude,60,1622,1,767,17,10,16
aab5e2a4e6a2434fb61e694ed85a9888,papelaria,20,837,6,1800,32,40,16
f74ed500ab93d12ce3fbc611474d89af,papelaria,31,386,5,1900,35,45,15
69f0f3b1c89b4e731e0b691e00bfbded,alimentos_bebidas,45,1796,4,300,16,16,16
21db47f6493b06e8e7fc562ec9890e77,informatica_acessorios,50,281,4,300,35,5,25
dedb5adefe63796ce6edd624d0ebd8a8,moveis_decoracao,43,642,2,1000,100,11,20
e4ac25e3b504e9dea6a4a06b82256951,utilidades_domesticas,54,1273,1,1575,44,32,39
47216f416d46e0b81fd0f1fd25da4561,moveis_decoracao,60,593,1,3950,36,20,26
2e1963427978dab49b4bcb0a07b109cc,informatica_acessorios,52,1000,1,400,25,20,20
4be81859195b7736f5e52c039d072782,consoles_games,35,1338,2,600,20,15,20
28fd7231afb14b368127513ae6ffe144,cama_mesa_banho,47,632,1,300,16,10,16
64d0feb1bcf9c7fe7b5dad3271c10910,moveis_decoracao,58,696,7,750,35,15,25
f0b7332bf477f047972f58a8d70942ce,fashion_calcados,50,375,6,200,29,7,16
64b7b1d7151216b171067bafdb70d0bb,bebes,54,369,1,450,35,2,25
a671b5c0b737258c5a3262826e3dd9c5,pet_shop,63,1451,3,925,40,20,40
b126c36658d4d8ae320a4ad38531cbaf,utilidades_domesticas,25,388,2,500,23,23,23
afb2faf85bb85d4a5c466c8b7258f5ab,bebes,47,235,1,9400,75,15,50
6255356ea20f71ebc7015ca970718bb6,moveis_decoracao,58,364,2,500,26,16,14
663cce5b111af36144b6aad932e5a4ab,consoles_games,29,1502,2,100,16,11,12
d0807c73a4a44baf809ff7bee3ea5c97,cama_mesa_banho,58,723,1,1350,33,10,29
81be03632106ad64ebaf3556427923ca,informatica_acessorios,46,939,1,200,16,16,14
d9fcf1be6830bf510f03d9e6c979e4df,malas_acessorios,41,370,4,18050,60,40,40
245269defe4105aea93d92bc62fb983d,automotivo,49,333,1,2900,60,25,33
0e314819204e6e8c5f4481cf5e8367a4,pet_shop,45,599,2,250,32,5,17
d283e1883b733e46afae847548ccbccd,automotivo,52,1276,1,250,20,13,19
620b45f968a49556658d15ef8560a30d,informatica_acessorios,54,581,1,1100,16,16,16
049469901143a0f4ead566611fda0544,perfumaria,49,1174,1,375,23,16,21
f2b264b1a4602b87d64eebefc899c1d0,ferramentas_jardim,42,790,2,1000,30,15,30
65735dc44187883022fa8d0d78c807bc,consoles_games,28,3415,2,200,20,3,18
118300f12ed121839fd8035986a012aa,ferramentas_jardim,59,179,1,6000,30,22,14
45eb55dab5f1c8e2af8b2d4ca4e6aa18,casa_construcao,53,3065,2,7800,48,68,16
94f3e056fe4489bd919679e1bb343edb,cama_mesa_banho,36,508,1,2975,60,25,28
006baa9a5b8f95895f15273a35bc2664,esporte_lazer,33,223,2,950,60,15,15
30b6868bde148b4c71716da3f1cdd9e3,bebes,18,1383,4,600,20,8,14
ab481d9ef0fb9cab12778cdf56564ff7,fashion_calcados,57,404,4,1400,33,12,22
e40c39c560a2473e52cebd2ccb0d7969,brinquedos,40,970,2,900,41,13,26
e12685e3aebb14bb04c2b22992de81cd,moveis_decoracao,55,630,1,3300,35,35,35
28b2775c30336108f0b6b4df4c7097cb,brinquedos,55,364,1,158,21,16,12
051e6f6764c9b60143dffafd0c5d1a25,informatica_acessorios,60,707,1,1373,25,21,25
4f0abfbee7569e43b80f9aaa256a9bf8,beleza_saude,60,919,1,150,22,3,15
4040bd73d3a2de25d369512db5aad42a,utilidades_domesticas,60,562,4,1400,32,14,28
dbf2cc639a05cc8c1583d46c2cc49c0f,utilidades_domesticas,59,145,2,975,29,19,26
bb17b2343c9b332cce4ffbb8f51a67ca,fashion_bolsas_e_acessorios,58,839,1,100,16,5,16
0021a87d4997a48b6cef1665602be0f5,informatica_acessorios,58,946,6,650,25,10,15
9d3bc872d8bb405d3cd5e7a8deaf4fa9,automotivo,36,438,2,250,16,15,11
4955b9229e73cd2a3344be9cd8ad0d5f,esporte_lazer,50,1440,2,150,18,12,16
d496f7647d2eceba04455a3e682c59a6,cama_mesa_banho,51,220,1,2050,30,5,30
00a985c524adbb97a4211e4ce17aabec,telefonia,58,734,3,250,17,4,12
9b83697904aaffc71f44ffe33b3c69be,ferramentas_jardim,37,233,1,900,32,13,18
eaac4fc2977aa6f917c42e6fc02d0ece,beleza_saude,39,337,1,300,20,10,16
18f0c077dff7331d813fd82f7dd05a6e,ferramentas_jardim,47,574,1,270,26,16,21
62bf07cdb14270c48cf42ca0312986aa,esporte_lazer,35,1761,1,8100,30,80,30
49898603599da69a7ec746e336c2b4d1,bebes,47,1924,3,850,30,10,30
9331902511470e97acfdbe2c30db3551,relogios_presentes,56,651,1,400,20,13,18
5ccdf90770b6368962f99d5bdccb7ef1,bebes,45,2692,3,950,29,26,24
2ac901d0db36c8db956047843482ae65,esporte_lazer,31,1318,1,400,34,16,16
12f996b4a20f364ff8b53e086e0bff8c,eletronicos,49,1130,1,148,17,15,15
6c3c95f656ad4d31b662c75b31c09f1e,livros_interesse_geral,53,1025,6,475,15,16,14
9539cddd99ab3f8ca77b6cad0a0899ea,esporte_lazer,38,1067,4,433,23,12,17
478cf0d317ccab62d1483a637de8df14,utilidades_domesticas,39,141,1,530,19,15,17
2c818013dbc95f5cd2d6a393a31813e0,moveis_decoracao,63,233,11,1500,42,14,32
681e1525258578dd8a22a3c249509bf5,malas_acessorios,32,43,5,200,45,5,16
0c6ebd37c6842a5adbcd801030ec1c29,moveis_decoracao,21,414,6,400,54,6,11
581397bf7a4dba024cd9123f3018f905,malas_acessorios,56,1899,3,14650,58,23,38
405beab43803e68c26263d0ee804fe7e,malas_acessorios,41,156,1,6700,50,20,40
62ae6a8f5789aec14529a277c7516def,moveis_decoracao,63,554,11,2300,41,26,31
f8a93b735aa0b631fe2c1047c3427365,cama_mesa_banho,42,158,1,800,32,13,20
7c90b282a16b3b71b9d66913c649beb0,papelaria,55,1260,4,1500,60,7,11
951b0c4b9f14bd5f821ceffb3cd6bdeb,beleza_saude,34,267,1,606,19,12,16
78e4f0bfb0f64274be5b054164c602ed,beleza_saude,50,585,2,1500,30,12,27
ba7b704d92d5b165f298aaca31278695,beleza_saude,31,851,1,1200,29,13,14
6ab6d9589ae19abcee458918d4779fae,eletronicos,58,317,3,5450,25,65,16
c5841303f830680eb1cdda8be0ff35bf,papelaria,33,691,2,250,27,3,11
5450ae624c196f64c291a61b12ffa3ee,informatica_acessorios,43,321,3,200,18,13,16
eb47d7ea4e5611684330021baa317c17,bebes,60,1882,4,12467,52,57,35
eefc25bf3b54c979499864b77267ee2f,cool_stuff,52,1049,1,2300,42,25,15
b1631003bdbc3b1e876f83a7d851d74a,perfumaria,48,1003,4,350,20,11,18
81ea712c5f76a3b1c0e4c3dbc5126404,ferramentas_jardim,52,791,1,300,23,8,16
0b871b4731c7bee9332c7c0b9a742f1e,brinquedos,29,251,1,14327,58,60,54
2b3a5c2260dc61103f0b61bfa35a5d2f,esporte_lazer,34,712,1,1150,27,6,18
f7d7b5c58704fb359a74580622800051,cama_mesa_banho,53,223,1,950,45,15,35
07675856c4bfe13a38ddb23da5c3b176,relogios_presentes,34,513,3,500,38,12,38
71aa33d57a832e38f213d7ed6bad3841,papelaria,47,255,1,310,21,7,15
cd2c32309d7b8b42e045c6701ffcffb9,esporte_lazer,29,647,1,630,19,21,19
6eb70dfb283dc3f645ed7b03c990dc72,audio,31,251,2,343,19,11,13
79366d6a24de9351b7ca6e3cf75a68ec,eletroportateis,44,2558,1,1100,34,11,25
46e24ce614899e36617e37ea1e4aa6ff,beleza_saude,58,549,1,30000,61,75,55
6e415cdc78febbdbe465df65d52dbc19,bebes,60,1110,3,450,29,16,25
66e08854f9319c6aa4874ca435598331,cama_mesa_banho,54,584,1,1400,33,8,23
72a137b85d5a1d82cde242493f118f43,consoles_games,55,411,3,600,27,20,24
753e430b6eed95b9d517a7a55eae6742,esporte_lazer,42,917,1,450,17,12,12
ebf6a0215aa3523486a430e93f6d56ec,cama_mesa_banho,54,687,2,1150,32,5,30
b0d4c8d4b891a9d7b09ab18111338e9f,automotivo,55,666,2,4550,48,18,43
f95f8434a1ff4885362c44d9d8526579,papelaria,53,206,1,500,39,49,19
f39235c3486cd7ead746fc048475495c,consoles_games,49,808,5,400,22,10,16
bd6eb9532e448ca538cec41d0b9dc228,instrumentos_musicais,47,182,1,1100,90,20,40
a3a10562c9d134b92f04b8cce298d037,cama_mesa_banho,41,198,1,500,40,8,28
de26d4014234181730a1143f75dad0e7,beleza_saude,58,288,1,100,39,14,11
9c064667d9ec4411a799e80642919849,cama_mesa_banho,46,710,1,504,22,11,21
07acd9ac393e5b30aded00de63d80e14,esporte_lazer,37,388,4,400,23,11,15
8ddbf2c953e42ed2a627c4ac08706bc2,utilidades_domesticas,49,556,3,5150,30,30,20
423b46d7ff817b1cd19ab195c7b76546,relogios_presentes,59,160,5,200,20,2,16
19de58ea609a59ce31f93672af50c09a,casa_conforto_2,56,581,2,3750,41,10,33
cf5c32ddb1e39da9fd4a6a919e42b6e2,relogios_presentes,47,673,7,175,16,12,14
ed6fbe9d8190ee9110b95ce820fc9f02,cool_stuff,42,113,1,500,36,37,25
a45a0a8751b5e6c64c920b63716fbd24,alimentos_bebidas,20,370,1,700,20,8,16
05b316ac6e25ef5776b4841f5696bfb8,moveis_decoracao,44,224,2,417,24,21,22
c11bf15a30096a9bd622cd856a433136,utilidades_domesticas,23,79,1,500,30,10,15
be4e205f4a7283ce05c3b9365d283adc,esporte_lazer,51,278,1,275,33,20,32
c708e48bf01416863f8bc5d3e8ad5de8,papelaria,54,815,1,1050,25,25,25
3e72533d34a1779d818ac8a73403387c,livros_importados,59,706,1,150,33,2,23
4f4dce53833f830c4cc6e1a307167d0c,moveis_decoracao,55,1065,1,650,33,4,33
accbae01c370247dd0aa8d735f9ff675,perfumaria,32,1001,2,441,19,13,16
e45976e9ff4d139ed0e9bf83abeb5c80,cama_mesa_banho,58,226,1,1700,40,7,30
37f4d0bf85fbf875c920d460766d6a5c,construcao_ferramentas_iluminacao,51,1512,6,500,35,14,23
a599c9fe3eab8ac297b1bab1e3b60f88,bebes,39,297,2,2100,75,32,23
ba9e896256f52e536a611c56a4cae38e,fashion_bolsas_e_acessorios,60,615,1,250,22,10,15
5637032095493f280eae8d9da00da6f1,malas_acessorios,54,507,1,750,81,6,11
fe4cd3c795135b4f84e2da5a82ac84a8,eletronicos,30,398,2,200,18,18,18
4d8e210a4855c77238ef8d6c145ff24e,moveis_decoracao,54,1749,3,2300,105,3,70
5eda4e0f860531d5ba1fe2b23d468cab,construcao_ferramentas_construcao,58,1364,6,4950,21,24,20
b9754f9e21b6e6960b37594d4387fb1c,perfumaria,35,796,1,450,30,13,23
bc4238b1e940a1ddfc42b987157ec004,automotivo,41,1519,1,350,16,18,15
004552d98c5d3653af8b4dbe8def0048,moveis_decoracao,50,319,1,900,100,11,12
06976617d8c5e71de4f3c2d93e788fd5,malas_acessorios,57,444,1,1200,45,10,32
1cc61b32763a4d816212b3507b6b6c59,livros_interesse_geral,55,556,1,1050,27,30,16
fb09c649a144a9dfd4546612891e1f11,UNKNOWN,0,0,0,2000,38,12,38
ba1d7e7ee1f055d252a2faa8ea3cea9b,agro_industria_e_comercio,59,693,6,1900,45,15,40
635b0964f7d41f9ce3275551c36a44d8,malas_acessorios,49,244,1,700,34,24,21
9f6621f95877826c7f967b6c4e7979b5,automotivo,58,835,3,100,16,3,11
b384160c8fb72e5debfa85d4511f7b28,telefonia,43,598,4,500,18,7,11
1938ab47ef011dae9e4ced458166432e,bebes,57,859,2,3500,31,43,21
04fa587378a8e74c3b0acc00efecc93e,automotivo,50,829,2,14900,38,47,32
e27a738cbbcf6c8878c713af56835a19,relogios_presentes,58,641,4,300,34,5,16
5ef9e1c3025c9f6e28f8c3406de6a456,relogios_presentes,55,213,2,350,16,2,11
6b24ec6a3ca9082ef2a3242b7d155508,perfumaria,30,138,1,100,22,10,19
827c4a77226a3e7ef259d61eaa775df9,moveis_decoracao,54,439,2,1300,30,25,25
f0250235b98c5e46d27e7fda8f1892c2,utilidades_domesticas,32,478,2,400,25,16,20
b0a8a49ada74c34192709d0c9490d915,pet_shop,44,1044,1,1200,40,4,40
8ce6ed44410ccff5e5437f5d1ec012e4,beleza_saude,47,886,4,500,30,14,16
09f9babe996b57d17ac9d11adf231c05,esporte_lazer,57,304,3,200,25,25,25
cea898bfbca0b5b0e7b36cecd350709e,livros_interesse_geral,35,1306,4,989,31,2,24
b7be4f01e86f8c3ed18b569c9d323a8b,papelaria,55,260,2,3175,40,30,28
36038dae78cc227e4d14b174f0f695d0,esporte_lazer,42,1357,1,2200,20,20,20
fc93dd7f733b2e9ed94453e40e4fa677,esporte_lazer,50,240,3,150,20,10,20
947a46e4f6dcc04e256398abf33e272e,papelaria,43,867,7,750,30,40,11
bc2ead3bce545913170e95871fddf5b4,utilidades_domesticas,56,616,1,250,35,10,15
043f9194337f5d8cd7092f581e0bc394,livros_tecnicos,33,329,1,1100,25,3,18
e2f86138b1dcd411b74b0d7a1fd8324b,bebes,30,1281,1,450,19,8,15
ec72148301904394ad2c3f6204781102,cama_mesa_banho,55,210,1,650,16,10,16
6685d4ea9111ef423f76ea2ecf350180,moveis_escritorio,52,1292,1,6975,52,51,17
484734cd41290be450c867e1dc43a57d,bebes,46,1061,1,650,36,15,25
5a24564e1fe7c08ef367b0151564ceae,cool_stuff,35,380,1,1400,60,86,16
6a709b701952f3257fb1bebb4388dcc3,climatizacao,55,347,1,150,22,8,16
18259c4bc4c6431e6106fa20c6666d26,utilidades_domesticas,14,322,1,1000,21,16,14
271ce3fc018562e90257af8cd2af06bd,esporte_lazer,28,734,6,825,42,14,26
ae154f7a67e5289488f78670d3e5b971,eletrodomesticos,56,349,1,150,16,8,16
8453809459840629ed9a2ba9735c551e,moveis_decoracao,53,247,1,1100,40,7,30
d9037da9324cfb783ad04fb720ea11d0,automotivo,59,1041,5,6500,42,22,42
70d01ae15a5d5ee38388b90c0470d9b0,brinquedos,60,789,2,850,37,6,35
acdff5faea9652b2230cbcf4d475a220,perfumaria,45,179,2,313,21,12,15
416f17a4b2a56dd33d7d4f4d15570326,bebes,46,1788,7,3425,41,45,39
c6dd917a0be2a704582055949915ab32,cool_stuff,54,1012,1,1200,42,25,15
b5cd16b170e0359c2b59e10cbc21e791,brinquedos,60,536,2,1100,37,27,16
53da2e917302c9e5e834b9968ea829a7,automotivo,57,868,3,500,26,6,24
e5bd4928528bfa0551202a5e1dfbd3d3,telefonia,47,382,11,100,16,3,11
c8d1837df49c5b4d91a388c81795156c,esporte_lazer,56,3335,1,3700,32,33,31
972c34115d851ba523bc16ec0ab2b098,beleza_saude,38,179,1,700,25,25,25
255f3797304030e3962e9a17ba75b2b1,esporte_lazer,22,415,3,2000,22,20,22
a95b1b0d6999743b294c57dd455afe83,utilidades_domesticas,58,623,3,475,38,12,24
9d9352588abf60036a50fd28e3bec382,cama_mesa_banho,40,729,1,3300,30,30,20
726b4e18f00255e2e63491bcba3f60b8,moveis_colchao_e_estofado,41,866,1,1700,100,10,70
787031fcba26480c47bc89a7595a73a3,livros_interesse_geral,31,1037,1,550,24,3,18
065855099f5c20755e412cd48702d996,beleza_saude,36,1290,1,900,16,12,15
a1692a17fad005e22bf5a54353439420,esporte_lazer,60,1341,6,3600,42,15,20
c862d801c5bf9b08e1bde0e3801199ed,automotivo,56,1445,2,1100,32,13,30
387f1559343d513c4383bdb99672e431,cama_mesa_banho,50,291,1,1050,40,15,35
baa16c2f327731647aa72e8dc564eddc,esporte_lazer,49,925,2,1083,30,30,27
77eac67734ce758ade0417685ab43c08,moveis_decoracao,23,282,2,1038,24,17,23
68fda662b16d76fbfc062c124171a29d,beleza_saude,58,161,1,200,25,6,15
9da0bebb7f9168679e748abbfad05edd,cama_mesa_banho,50,147,1,450,40,4,30
