geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
09841,-23.740672547867796,-46.58196953121937,SO BERNARDO DO CAMPO,SP
85460,-25.454379462373485,-52.898928745575205,QUEDAS DO IGUAU,PR
22620,-23.010082229531807,-43.318743102917026,RIO DE JANEIRO,RJ
85950,-24.273917999999995,-53.84682444093323,PALOTINA,PR
26183,-22.7231145,-43.33505849999999,BELFORD ROXO,RJ
60347,-3.710189545934553,-38.59797337538231,FORTALEZA,CE
38408,-18.93026160421836,-48.263306820012666,UBERLANDIA,MG
21820,-22.884254528997673,-43.47049075145708,RIO DE JANEIRO,RJ
18900,-22.89370916003155,-49.62267812576813,SANTA CRUZ DO RIO PARDO,SP
02966,-23.47171208381903,-46.709404569940574,SO PAULO,SP
80430,-25.42994371412088,-49.28956747556129,CURITIBA,PR
02137,-23.49789338663504,-46.57642462920533,SAO PAULO,SP
21012,-22.82768828667006,-43.290025079866176,RIO DE JANEIRO,RJ
24465,-22.818858795513165,-43.06059341889191,SAO GONCALO,RJ
09614,-23.670821012716967,-46.5634234106934,SAO BERNARDO DO CAMPO,SP
04689,-23.66812585206878,-46.69157240022502,SAO PAULO,SP
01022,-23.544497629753593,-46.631461751457095,SAO PAULO,SP
95320,-28.787436,-51.60930864778699,NOVA PRATA,RS
38230,-20.28664281418864,-49.20832599678177,FRONTEIRA,MG
78655,-10.805023889683726,-51.619461786976,PORTO ALEGRE DO NORTE,MT
81170,-25.515444620795396,-49.33302971102355,CURITIBA,PR
24140,-22.88602823091354,-43.06417391188179,NITEROI,RJ
82020,-25.406682796209044,-49.31560158257537,CURITIBA,PR
39402,-16.740830598389977,-43.85950882070517,MONTES CLAROS,MG
37660,-22.55501346772117,-45.776543467721176,PARAISOPOLIS,MG
95300,-28.22162701748514,-51.52137380682672,LAGOA VERMELHA,RS
13360,-23.010356965029715,-47.508981129061105,CAPIVARI,SP
89260,-26.51464273658666,-49.16156469189411,JARAGUA DO SUL,SC
23520,-22.927723160345337,-43.677337962845606,RIO DE JANEIRO,RJ
57420,-9.671920595445894,-37.12958354667273,BATALHA,AL
07094,-23.45286375797797,-46.54362966694558,GUARULHOS,SP
23070,-22.9008706239252,-43.576911813059134,RIO DE JANEIRO,RJ
07195,-23.4500362492354,-46.509797493479134,GUARULHOS,SP
08142,-23.51041248550067,-46.38435699521781,SAO PAULO,SP
05871,-23.68329479156327,-46.771452623780974,SAO PAULO,SP
77500,-10.702496798538087,-48.41335579531564,PORTO NACIONAL,TO
32649,-19.977729496249093,-44.196029413266785,BETIM,MG
39270,-17.34696832958907,-44.945826989308074,PIRAPORA,MG
91120,-29.98852362392521,-51.126315589243376,PORTO ALEGRE,RS
05784,-23.621270594783308,-46.76086037760401,SAO PAULO,SP
12247,-23.1408947463212,-45.77463251970684,SAO JOSE DOS CAMPOS,SP
86818,-23.55761498008746,-51.53507921955235,PIRAPO,PR
38408,-18.92320433448865,-48.23661234537237,UBERLANDIA,MG
04409,-23.67556158090484,-46.65364099417161,SO PAULO,SP
08450,-23.539956754422867,-46.4062974044774,SO PAULO,SP
03807,-23.500734767701484,-46.474657475301505,SO PAULO,SP
17527,-22.218552817098495,-49.98112641104507,MARILIA,SP
15130,-20.827457876464152,-49.4980254531195,MIRASSOL,SP
26950,-22.426183661331667,-43.422181310196166,PATY DO ALFERES,RJ
55034,-8.287760261469067,-35.987989834727856,CARUARU,PE
13323,-23.21255664418031,-47.2717643993883,SALTO,SP
22723,-22.912620401341,-43.395335187073115,RIO DE JANEIRO,RJ
88702,-28.49034313933265,-49.031168065839374,TUBARAO,SC
21215,-22.837038517889173,-43.30022419900166,RIO DE JANEIRO,RJ
07094,-23.455328584511523,-46.53861811296093,GUARULHOS,SP
59056,-5.820514873964983,-35.20381939823536,NATAL,RN
95670,-29.376750532315892,-50.88325481127011,GRAMADO,RS
18500,-23.034032401359713,-47.83395499050574,LARANJAL PAULISTA,SP
47800,-12.142482991466355,-44.996483203167784,BARREIRAS,BA
18730,-23.419628129474805,-49.10024624462093,ITA,SP
20241,-22.93498072773954,-43.20020499916328,RIO DE JANEIRO,RJ
18051,-23.51133215875126,-47.516444989179966,SOROCABA,SP
87250,-23.908848940250156,-52.34972036367796,PEABIRU,PR
04301,-23.631924524434833,-46.62734947556516,SAO PAULO,SP
27580,-22.428797936839892,-44.533424302641315,ITATIAIA,RJ
28020,-21.773931080938453,-41.28144762037123,CAMPOS DOS GOYTACAZES,RJ
04548,-23.59604547126213,-46.68991234096028,SAO PAULO,SP
11740,-24.191808475157263,-46.82786515292288,ITANHAEM,SP
91430,-30.0565457696245,-51.15219558347373,PORTO ALEGRE,RS
24210,-22.90365272548918,-43.12371612600269,NITEROI,RJ
08575,-23.49885313264443,-46.354133632624766,ITAQUAQUECETUBA,SP
12500,-22.81636228392005,-45.19079476413521,GUARATINGUETA,SP
12711,-22.560703962062572,-44.968278691057414,CRUZEIRO,SP
15501,-20.43167534922518,-49.9650362606092,VOTUPORANGA,SP
04814,-23.72054374854291,-46.68240299278664,SO PAULO,SP
62700,-4.356866394393552,-39.31203658645283,CANIND,CE
39155,-18.473258492423163,-43.4982143294448,MILHO VERDE,MG
88090,-27.59302561143172,-48.59282368264171,FLORIANPOLIS,SC
90620,-30.053462967288336,-51.20210775020927,PORTO ALEGRE,RS
05444,-23.55831334194122,-46.69566285804139,SO PAULO,SP
13181,-22.835586384124863,-47.18278942437529,SUMARE,SP
18480,-23.712161235628145,-49.49889479501024,ITAPORANGA,SP
95185,-29.29948747137874,-51.50919955708347,CARLOS BARBOSA,RS
05883,-23.67564621648681,-46.77726094463037,SAO PAULO,SP
71731,-15.8826490744854,-47.97660544004213,BRASILIA,DF
28895,-22.515081755974244,-41.92652916994051,RIO DAS OSTRAS,RJ
69918,-9.954514939499113,-67.8340596399379,RIO BRANCO,AC
08582,-23.451745059067708,-46.35912935232932,ITAQUAQUECETUBA,SP
19160,-22.06930943993195,-51.42076541584703,ALVARES MACHADO,SP
14530,-20.181522811135117,-48.033414722754266,MIGUELPOLIS,SP
21021,-22.84262804208726,-43.26843189864866,RIO DE JANEIRO,RJ
05345,-23.549337545097835,-46.74495436580302,SO PAULO,SP
40130,-12.997398583126536,-38.52770582861101,SALVADOR,BA
99200,-28.844905506439183,-51.895408886599355,GUAPORE,RS
08541,-23.520573,-46.372592467251415,FERRAZ DE VASCONCELOS,SP
01423,-23.56925275298631,-46.656701816406006,SO PAULO,SP
93700,-29.657680850235028,-51.05930333169884,CAMPO BOM,RS
80330,-25.4656992053783,-49.30294503246011,CURITIBA,PR
31990,-19.84914545850884,-43.89149521925678,BELO HORIZONTE,MG
33200,-19.746804418560533,-43.95351461819523,VESPASIANO,MG
09420,-23.715871213694843,-46.413099327601905,RIBEIRAO PIRES,SP
95700,-29.166468510193244,-51.52247206448504,BENTO GONALVES,RS
06050,-23.561037365543207,-46.784786065641406,OSASCO,SP
80230,-25.4386770133302,-49.26907298167814,CURITIBA,PR
60521,-3.772943630179419,-38.58746154610449,FORTALEZA,CE
24342,-22.94706500741214,-43.028545104943944,NITEROI,RJ
08727,-23.56644503278839,-46.18495347209005,MOGI DAS CRUZES,SP
06890,-23.853137061701023,-46.94238343900918,SO LOURENO DA SERRA,SP
15880,-20.970035367508803,-49.03805514660694,TABAPUA,SP
09450,-23.743959296150894,-46.38244801234925,RIO GRANDE DA SERRA,SP
08665,-23.564876862893087,-46.3146891373109,SUZANO,SP
85805,-24.97803257227784,-53.481865227451074,CASCAVEL,PR
95745,-29.67914388224796,-51.33711110121101,CAPELA DE SANTANA,RS
12940,-23.1115948642738,-46.55288516111718,ATIBAIA,SP
75620,-17.515805996073258,-49.43942249607325,PONTALINA,GO
15700,-20.271387078640863,-50.549522016149005,JALES,SP
79321,-19.003428928650624,-57.67047595363234,CORUMBA,MS
01307,-23.551525372468102,-46.65284830766344,SAO PAULO,SP
07400,-23.388803343532523,-46.330421752019,ARUJ,SP
03756,-23.507189986094733,-46.50283631418699,SAO PAULO,SP
89710,-27.237470464258884,-52.01777339260864,CONCORDIA,SC
17120,-22.484423989949352,-48.993728068919694,AGUDOS,SP
02674,-23.461054134889476,-46.67019002983438,SAO PAULO,SP
94190,-29.952446727197525,-50.975248783454205,GRAVATAI,RS
78104,-14.633329999999944,-57.06666999999993,NOSSA SENHORA DA GUIA,MT
28924,-22.84816853857624,-42.034900985448246,CABO FRIO,RJ
31742,-19.8314469892348,-43.92803853229559,BELO HORIZONTE,MG
09240,-23.635972267557257,-46.52841337134294,SANTO ANDRE,SP
81200,-25.437662161261425,-49.32302575506378,CURITIBA,PR
89222,-26.272272279214015,-48.84679089647412,JOINVILLE,SC
78770,-16.951290179049636,-53.53031446330748,ALTO GARCAS,MT
05570,-23.60163827338564,-46.78861490536092,SAO PAULO,SP
12602,-22.726488121888508,-45.12166451727876,LORENA,SP
04640,-23.638533244791997,-46.678020606295846,SAO PAULO,SP
78450,-13.815112967108758,-56.079078514465834,NOVA MUTUM,MT
68660,-1.6169131489150297,-47.47670745134883,SAO MIGUEL DO GUAMA,PA
04846,-23.756022,-46.67828205107045,SAO PAULO,SP
11660,-23.62303395981139,-45.41236134396069,CARAGUATATUBA,SP
40421,-12.918185999999992,-38.496224818483455,SALVADOR,BA
04880,-23.797953597005,-46.73850850069249,SAO PAULO,SP
31130,-19.89363843075192,-43.946471581885795,BELO HORIZONTE,MG
25056,-22.75833869011934,-43.27847983296121,DUQUE DE CAXIAS,RJ
30664,-20.006879605603334,-44.03851370774424,BELO HORIZONTE,MG
28625,-22.289021881512635,-42.5473262627096,NOVA FRIBURGO,RJ
89890,-26.891309218985,-53.174370640115974,CUNHA PORA,SC
18540,-23.19306845313944,-47.524156068123446,PORTO FELIZ,SP
91750,-30.125555245080452,-51.20722550652088,PORTO ALEGRE,RS
30240,-19.926049818771933,-43.91868961449014,BELO HORIZONTE,MG
16500,-21.80858847563326,-49.601395042138066,CAFELANDIA,SP
98005,-28.63981421780784,-53.60288483905844,CRUZ ALTA,RS
02134,-23.49716912323272,-46.57892359117661,SAO PAULO,SP
36985,-20.0425993587454,-41.69665962814839,CHALE,MG
17400,-22.216002000979483,-49.66552457214159,GARCA,SP
24726,-22.7698965,-42.97117725,SAO GONCALO,RJ
95880,-29.499115091135128,-51.966958783607815,ESTRELA,RS
90030,-30.0248004457269,-51.222665796843394,PORTO ALEGRE,RS
37706,-21.799403368591747,-46.50732673145176,POCOS DE CALDAS,MG
14407,-20.473546115475596,-47.41730929850906,FRANCA,SP
17930,-21.381965247678856,-51.57532810036933,TUPI PAULISTA,SP
18136,-23.5401675925616,-47.134501575076456,SAO ROQUE,SP
09895,-23.703659664723872,-46.57369344503442,SAO BERNARDO DO CAMPO,SP
04546,-23.597565580068117,-46.676649211350906,SO PAULO,SP
26553,-22.78881844709667,-43.42799507440197,MESQUITA,RJ
13845,-22.36554982973063,-46.94723543334557,MOGIGUACU,SP
53439,-7.936287302646205,-34.82995404354755,PAULISTA,PE
48410,-10.594186520387114,-38.38423446344808,CICERO DANTAS,BA
22461,-22.95932647183904,-43.2035351638585,RIO DE JANEIRO,RJ
31565,-19.83349772745109,-43.96985603482604,BELO HORIZONTE,MG
04966,-23.728454889452266,-46.784093068580525,SAO PAULO,SP
14806,-21.765780387183295,-48.1682263724681,ARARAQUARA,SP
14620,-20.72354814876198,-47.89386713933336,ORLANDIA,SP
27211,-22.489119,-44.083714499999985,VOLTA REDONDA,RJ
47810,-12.138393018252405,-45.01549177606658,BARREIRAS,BA
18290,-23.802519435567408,-48.60627130341,BURI,SP
37640,-22.856374955193925,-46.323526802944464,EXTREMA,MG
68458,-3.7667898560513744,-49.66479143577015,TUCURUI,PA
38730,-18.847803435154688,-46.79163949082477,GUIMARANIA,MG
11035,-23.984396653903833,-46.302443371083136,SANTOS,SP
41820,-12.98326898003336,-38.46269961489417,SALVADOR,BA
79100,-20.46279600109651,-54.635424349702845,CAMPO GRANDE,MS
14150,-21.20787092622195,-47.6112115404153,SERRANA,SP
11310,-23.96825004798914,-46.3864012204911,SAO VICENTE,SP
45990,-17.544421530461207,-39.72531998265228,TEIXEIRA DE FREITAS,BA
03975,-23.608905003606683,-46.4920685985342,SAO PAULO,SP
96200,-32.0329032305086,-52.093622445582774,RIO GRANDE,RS
35162,-19.45728568942237,-42.5619836297536,IPATINGA,MG
05018,-23.53496519401,-46.681086552311186,SAO PAULO,SP
62580,-2.872817114862885,-40.11939537803835,ACARAU,CE
02551,-23.502726293092486,-46.66973731626178,SO PAULO,SP
78200,-16.077773026123033,-57.68223914925131,CACERES,MT
30380,-19.94369332889948,-43.95166404302037,BELO HORIZONTE,MG
02873,-23.455211343936533,-46.68604858247668,SAO PAULO,SP
45075,-14.845654893438615,-40.84989324353453,VITORIA DA CONQUISTA,BA
93224,-29.834141991442767,-51.13869536667024,SAPUCAIA DO SUL,RS
29901,-19.39032814952395,-40.063346647604064,LINHARES,ES
17030,-22.32600350806076,-49.045109825866454,BAURU,SP
89074,-26.852944038813792,-49.14928954353845,BLUMENAU,SC
35519,-19.876231143408024,-44.999857875477694,NOVA SERRANA,MG
18131,-23.532928326291632,-47.152779198247906,SAO ROQUE,SP
70675,-15.794545500000002,-47.92941450000001,BRASILIA,DF
85806,-24.949280597841717,-53.50806198892015,CASCAVEL,PR
39480,-15.474459578741836,-44.36541790971802,JANUARIA,MG
98600,-27.452587744330547,-53.93652047768429,TRES PASSOS,RS
35360,-20.167528832032183,-42.52285270876375,SAO PEDRO DOS FERROS,MG
38401,-18.898094176631357,-48.3096822767022,UBERLANDIA,MG
20550,-22.92186412097097,-43.22432905751323,RIO DE JANEIRO,RJ
78655,-10.88387055866763,-51.63045753700852,PORTO ALEGRE DO NORTE,MT
11443,-23.98211712831417,-46.20330165943382,GUARUJ,SP
15400,-20.722531033585305,-48.91042991133353,OLIMPIA,SP
31030,-19.910368770471443,-43.918653662357926,BELO HORIZONTE,MG
35171,-19.519486639233097,-42.61577468314947,CORONEL FABRICIANO,MG
68330,-1.756722970615447,-52.23578798717597,PORTO DE MOZ,PA
09830,-23.781592351594465,-46.5303651169254,SAO BERNARDO DO CAMPO,SP
82200,-25.396136999999996,-49.26599360975828,CURITIBA,PR
71937,-15.839026321607037,-48.014652332574954,BRASLIA,DF
04621,-23.63020776242136,-46.675954540106176,SAO PAULO,SP
35790,-18.75336990489211,-44.42113931662514,CURVELO,MG
15470,-20.385361573809572,-49.43121144209869,PALESTINA,SP
27600,-22.2459435,-43.70782050000001,VALENCA,RJ
88200,-27.219227057614265,-48.63836151422928,TIJUCAS,SC
20530,-22.937307359426377,-43.2453728448554,RIO DE JANEIRO,RJ
54800,-8.12123861771839,-35.10588165868636,MORENO,PE
32370,-19.91842363038345,-44.05207628401551,CONTAGEM,MG
02022,-23.503757091320843,-46.63908171856426,SAO PAULO,SP
02303,-23.48466498029315,-46.61199035636796,SO PAULO,SP
13500,-22.411029341392965,-47.56041196488549,RIO CLARO,SP
96535,-29.668023582644068,-52.93498529944806,CERRO BRANCO,RS
77480,-12.483288094823456,-49.11995835142262,ALVORADA,TO
84040,-25.102650339095753,-50.15968031802685,PONTA GROSSA,PR
04467,-23.693395875552817,-46.64822094818655,SAO PAULO,SP
55520,-8.495453132224181,-35.374990499999996,RIBEIRO,PE
09972,-23.72528153012285,-46.61609511532687,DIADEMA,SP
17780,-21.73852025237178,-51.01132475277989,LUCLIA,SP
32604,-19.937580674158927,-44.19412551471517,BETIM,MG
62670,-3.506757654470279,-38.892962474455494,SAO GONCALO DO AMARANTE,CE
17780,-21.721353508667093,-51.01336167570847,LUCELIA,SP
21941,-22.815792,-43.2229365,RIO DE JANEIRO,RJ
90250,-29.980350755237417,-51.19705867778793,PORTO ALEGRE,RS
68928,-0.0255906379102899,-51.16811893374499,SANTANA,AP
13222,-23.187700176579277,-46.81577420689397,VARZEA PAULISTA,SP
38910,-20.176331933417764,-45.70730724732292,IGUATAMA,MG
18195,-23.47381952736385,-47.737537177706514,CAPELA DO ALTO,SP
06410,-23.50031778229364,-46.8644577615326,BARUERI,SP
08526,-23.560865704341374,-46.37950323806925,FERRAZ DE VASCONCELOS,SP
36051,-21.73713756895962,-43.34454478282069,JUIZ DE FORA,MG
15470,-20.385585287110796,-49.427763160139015,PALESTINA,SP
89225,-26.255054478674808,-48.81941453130943,JOINVILLE,SC
13650,-21.826780429125822,-47.25807066674276,SANTA CRUZ DAS PALMEIRAS,SP
98918,-27.668710766062247,-54.11211234472302,BOA VISTA DO BURICA,RS
05684,-23.608702351924546,-46.707277175543915,SAO PAULO,SP
05352,-23.55484086150383,-46.75842660574758,SAO PAULO,SP
63260,-7.472410349065608,-38.97690913776757,BREJO SANTO,CE
59076,-5.830057286298914,-35.2092854069537,NATAL,RN
29153,-20.309075597871168,-40.36984826219488,CARIACICA,ES
46445,-14.304780753761888,-43.76576715219028,CARINHANHA,BA
33880,-19.780162449073774,-44.07973039148245,RIBEIRO DAS NEVES,MG
65223,-2.989667999999945,-45.005173999999954,OLINDA NOVA DO MARANHO,MA
22610,-22.992206019418383,-43.2740778408447,RIO DE JANEIRO,RJ
74950,-16.781006999999946,-49.271884999999955,APARECIDA DE GOINIA,GO
69902,-9.942960384124872,-67.81370582292688,RIO BRANCO,AC
05414,-23.56144705023373,-46.681069877459755,SAO PAULO,SP
05886,-23.679150929944885,-46.79433553339032,SAO PAULO,SP
96230,-33.52146970752914,-53.3668733274521,SANTA VITRIA DO PALMAR,RS
14600,-20.58323602060643,-47.86312718373396,SAO JOAQUIM DA BARRA,SP
13360,-22.99572445268046,-47.50174324854291,CAPIVARI,SP
04168,-23.635982692480788,-46.61806088773156,SAO PAULO,SP
23040,-22.953620991313716,-43.57235878584368,RIO DE JANEIRO,RJ
06539,-23.46899323641593,-46.87555934541907,SANTANA DE PARNABA,SP
63024,-7.231569954759172,-39.34742255613625,JUAZEIRO DO NORTE,CE
77001,-10.17075689317121,-48.34075073738415,PALMAS,TO
04261,-23.58186885342964,-46.61193612408564,SAO PAULO,SP
04942,-23.69746247821569,-46.77485223980034,SAO PAULO,SP
14500,-20.335503311459895,-47.78338913697347,ITUVERAVA,SP
36889,-21.127698712257036,-42.3559114100337,MURIAE,MG
66093,-1.4334510402217389,-48.461325397570654,BELEM,PA
12243,-23.200500111575955,-45.89346002262104,SO JOS DOS CAMPOS,SP
09862,-23.70423491144911,-46.583664726614366,SO BERNARDO DO CAMPO,SP
04564,-23.608099802383315,-46.691016244791975,SAO PAULO,SP
18303,-23.98221267232437,-48.35059182049471,CAPAO BONITO,SP
04857,-23.778156604208235,-46.69794062896016,SAO PAULO,SP
32604,-19.96304794976627,-44.200907418402664,BETIM,MG
12310,-23.302732036103404,-45.94959038650472,JACAREI,SP
33600,-19.633809573239585,-44.03214560503987,PEDRO LEOPOLDO,MG
69095,-3.0367647346644473,-59.97679977921401,MANAUS,AM
83206,-25.532719701961245,-48.52051713557429,PARANAGUA,PR
38703,-18.58346790716388,-46.5013252420955,PATOS DE MINAS,MG
23092,-22.88184331253952,-43.53838344656361,RIO DE JANEIRO,RJ
26022,-22.730320303459692,-43.453931820366094,NOVA IGUAU,RJ
76330,-15.766549453503718,-49.36247966719912,JARAGUA,GO
05361,-23.567938878988983,-46.7489326537596,SAO PAULO,SP
23900,-23.00885875920805,-44.318546782090785,ANGRA DOS REIS,RJ
02267,-23.480110277829045,-46.60210916887882,SAO PAULO,SP
11015,-23.947058797391648,-46.32794224756196,SANTOS,SP
06526,-23.42876189958472,-46.93193593312314,SANTANA DE PARNAIBA,SP
35530,-20.43598900925373,-44.780965249192285,CLAUDIO,MG
78715,-16.438471239800336,-54.63824542492354,RONDONPOLIS,MT
37488,-22.06622837096519,-45.262320835279986,OLIMPIO NORONHA,MG
85555,-26.472116913408502,-52.000973466982785,PALMAS,PR
89620,-27.402662367209977,-51.22890073912826,CAMPOS NOVOS,SC
04439,-23.682835822926872,-46.669513997778296,SAO PAULO,SP
21331,-22.86769911685608,-43.363178251312874,RIO DE JANEIRO,RJ
74075,-16.673533396376857,-49.267386089090174,GOIANIA,GO
04119,-23.5977501268394,-46.63491131793522,SO PAULO,SP
90010,-30.030192250360574,-51.232993491805686,PORTO ALEGRE,RS
04182,-23.638613269457903,-46.59566156235583,SO PAULO,SP
79331,-19.002562470249764,-57.65947183127618,CORUMBA,MS
14802,-21.765999981129873,-48.18294639078998,ARARAQUARA,SP
23897,-22.79969544581749,-43.65201984913476,SEROPEDICA,RJ
79904,-22.5357040852772,-55.72482439806872,PONTA PORA,MS
31130,-19.89140654593456,-43.940172494719874,BELO HORIZONTE,MG
21720,-22.866024592850057,-43.443465580068114,RIO DE JANEIRO,RJ
02043,-23.49533893377784,-46.61471125689937,SO PAULO,SP
28022,-21.79936192640102,-41.304879133238394,CAMPOS DOS GOYTACAZES,RJ
58086,-7.15198054731953,-34.89182217346644,JOAO PESSOA,PB
26280,-22.74846429809059,-43.47515927311174,NOVA IGUACU,RJ
24472,-22.79426165892049,-43.038736309970886,SO GONALO,RJ
04046,-23.605518845403672,-46.63714126923068,SAO PAULO,SP
04387,-23.661740074932226,-46.65309723772287,SAO PAULO,SP
37855,-21.14700991180185,-46.697160836683736,SAO PEDRO DA UNIAO,MG
53407,-7.956744496797354,-34.89727054677128,PAULISTA,PE
26280,-22.748678929025452,-43.46842955092901,NOVA IGUACU,RJ
07140,-23.42932076380635,-46.49841704593456,GUARULHOS,SP
68040,-2.4242469394665593,-54.732982865137096,SANTAREM,PA
40140,-13.005383857060444,-38.52433590966009,SALVADOR,BA
58415,-7.249468714957592,-35.90453037316061,CAMPINA GRANDE,PB
27286,-22.466376565641394,-44.07925100291419,VOLTA REDONDA,RJ
39400,-16.701912597553257,-43.848350738271115,MONTES CLAROS,MG
40285,-12.988962534277787,-38.48496921288014,SALVADOR,BA
09840,-23.734959948489983,-46.57234111430995,SAO BERNARDO DO CAMPO,SP
40415,-12.923587362441818,-38.511474577497616,SALVADOR,BA
11370,-23.96106723097517,-46.38856631490248,SAO VICENTE,SP
16403,-21.679946905909183,-49.74618747224307,LINS,SP
12220,-23.176939895523688,-45.85675987041543,SO JOS DOS CAMPOS,SP
49015,-10.920758543424398,-37.05657316763805,ARACAJU,SE
88334,-27.049157328899486,-48.59073548473656,BALNEARIO CAMBORIU,SC
24030,-22.88775792390064,-43.11483651664674,NITEROI,RJ
09943,-23.67190868082404,-46.59893547945644,DIADEMA,SP
89012,-26.911468887647935,-49.07176936162307,BLUMENAU,SC
26022,-22.729020765679685,-43.46122439040771,NOVA IGUACU,RJ
02226,-23.47238448542905,-46.57834366763805,SAO PAULO,SP
83020,-25.562239559628093,-49.196776811882835,SO JOS DOS PINHAIS,PR
15010,-20.813267993276437,-49.381578773335846,SAO JOSE DO RIO PRETO,SP
13045,-22.931982524006006,-47.0372028738531,CAMPINAS,SP
28894,-22.51187374834321,-41.94902825136523,RIO DAS OSTRAS,RJ
16201,-21.26707127324003,-50.33662273036454,BIRIGI,SP
